Offer,Description,Coupon Code,Image,Link,Eligible Credit Cards,Eligible Debit Cards,Net Banking,UPI,Non-Payments-Offers
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Flipkart SBI Credit Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Tata Neu Infinity SBI Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Ola Money SBI Credit Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Aditya Birla SBI Card Select,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,PhonePe SBI Card Purple,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Spar SBI Card Prime,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Lifestyle Home Centre SBI Card Prime,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Max SBI Card Prime,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,FabIndia SBI Card Select,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,BPCL SBI Credit Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Apollo SBI Card Select,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Air India SBI Platinum Credit Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SBI Card Prime,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,PSB SBI Card Prime,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SBI Card Prime Advantage,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Central Bank of India SBI Prime Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,City Union Bank SBI Card Prime,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Aurum Credit Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,UCO Bank SBI Card Prime,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Reliance SBI Card Prime,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Tata Star Titanium Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,SBI Pulse Credit Card,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Lifestyle Home Centre SBI Card Select,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Max SBI Card Select,,,,
"Get up to 12% off
on Domestic flights.",with SBI Bank Credit Cards & EMI Transaction,SBIEMI,https://www.cleartrip.com/all-offers/wp-content/uploads/2024/01/SBI-Logo-1.png,https://www.cleartrip.com/all-offers/sbi-credit-cards-flights-offer/,Spar SBI Card Select,,,,
