Offer Title,Description,Link,Image,Eligible Credit Cards,Eligible Debit Cards
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,BOB Assure Credit Card,
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,Snapdeal Bobcard,
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,Bank of Baroda ETERNA Credit card,
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,Bank of Baroda Premier Credit Card,
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,Bank of Baroda EASY Credit Card,
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,Bobcard Select,
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,Prime Bobcard,
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,CMA One Bobcard,
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,Indian Navy Varunah Premium Bobcard,
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,Eterna Bobcard,
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,ICSI Diamond Bobcard,
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,Assam Rifles The Sentinel Bobcard,
Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,Get Flat 12% Off On Domestic Flights with BOBCARD EMI + Interest Free EMI,https://www.ixigo.com/offers/bobemi,https://www.ixigo.com/offers/_next/image?url=https%3A%2F%2Fimages.ixigo.com%2Fimage%2Fupload%2Foffers_and_deals%2Ffc519f54a8783e2d0434b3a672bb4a5f-gtwmf.png&w=3840&q=75,ICAI Exclusive Bobcard,
